sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,data_ambigue,faturamento,nome_completo,ltv_cliente,quantidade_compra_cliente,ultima_compra_cliente,primeira_compra_cliente,dias_compra_cliente,ranking_cliente,dia,mes_num,mes,ano,faturamento_produto,rank_produto,faturamento_produto_mes_ano,rank_produto_mes_ano,percentual,percentual_acumulado,classe_abc,ultima_compra,dias_sem_comprar,cliente_inativo,ultima_venda,dias_sem_venda,produto_inativo
HL7348,SmartWatch,4,Matheus,Gomes,2018-12-21,São Paulo,1400.0,False,5600.0,Matheus Gomes,332500.0,107,2018-12-21,2018-01-18,10,3,21,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-21,10,False,2018-12-31,0,False
HL1918,iPhone,3,Sthefeson,Kohn,2018-01-11,São Paulo,5300.0,False,15900.0,Sthefeson Kohn,111500.0,29,2018-12-07,2018-01-11,24,381,11,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-07,24,False,2018-12-31,0,False
HL1918,iPhone,5,Jorge,Carvalho,2018-06-16,São Paulo,5300.0,False,26500.0,Jorge Carvalho,187800.0,58,2018-12-29,2018-02-15,2,74,16,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-29,2,False,2018-12-31,0,False
HL4379,Televisão,3,Lucas,Destri,2018-01-03,São Paulo,2500.0,False,7500.0,Lucas Destri,75500.0,28,2018-12-19,2018-01-03,12,544,3,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-19,12,False,2018-12-31,0,False
HL1918,iPhone,1,Mariana,Freire,2018-02-08,São Paulo,5300.0,False,5300.0,Mariana Freire,121600.0,46,2018-11-07,2018-02-08,54,329,8,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-07,54,False,2018-12-31,0,False
HL1918,iPhone,1,Lucas,Assunção,2018-11-21,São Paulo,5300.0,False,5300.0,Lucas Assunção,150300.0,44,2018-12-17,2018-03-27,14,191,21,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-17,14,False,2018-12-31,0,False
HL1918,iPhone,4,Julia,Silva,2018-08-19,São Paulo,5300.0,False,21200.0,Julia Silva,146400.0,51,2018-12-26,2018-01-01,5,209,19,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-26,5,False,2018-12-31,0,False
HL1918,iPhone,4,Lais,Candido,2018-09-14,São Paulo,5300.0,False,21200.0,Lais Candido,118200.0,38,2018-12-28,2018-04-15,3,347,14,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-28,3,False,2018-12-31,0,False
HL7348,SmartWatch,3,Ulisses,Quinto,2018-08-01,São Paulo,1400.0,False,4200.0,Ulisses Quinto,101000.0,31,2018-11-22,2018-03-13,39,436,1,8,Ago,2018,4172000.0,7,340200.0,7,0.04200584980794305,1.0,C,2018-11-22,39,False,2018-12-31,0,False
HL4379,Televisão,4,Carlos,Azevedo,2018-10-25,São Paulo,2500.0,False,10000.0,Carlos Azevedo,144800.0,48,2018-12-11,2018-02-13,20,215,25,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-11,20,False,2018-12-31,0,False
HL1918,iPhone,2,Diego,Mello,2018-04-19,São Paulo,5300.0,False,10600.0,Diego Mello,240400.0,65,2018-12-06,2018-01-28,25,15,19,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-06,25,False,2018-12-31,0,False
HL1918,iPhone,2,Henrique,Lencastre,2018-03-02,São Paulo,5300.0,False,10600.0,Henrique Lencastre,146800.0,46,2018-12-20,2018-02-21,11,205,2,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-20,11,False,2018-12-31,0,False
HL2714,Tablet,3,Thiago,Nóbrega,2018-03-08,São Paulo,1600.0,False,4800.0,Thiago Nóbrega,133700.0,42,2018-11-13,2018-01-08,48,272,8,3,Mar,2018,4673600.0,6,387200.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-13,48,False,2018-12-31,0,False
HL4379,Televisão,3,Juliana,Goes,2018-07-02,São Paulo,2500.0,False,7500.0,Juliana Goes,202800.0,68,2018-10-27,2018-02-23,65,43,2,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-10-27,65,False,2018-12-31,0,False
HL2714,Tablet,1,Thales,Fanara,2018-01-14,São Paulo,1600.0,False,1600.0,Thales Fanara,104800.0,37,2018-12-19,2018-01-14,12,415,14,1,Jan,2018,4673600.0,6,334400.0,7,0.0470562175604992,0.9579941501920569,C,2018-12-19,12,False,2018-12-31,0,False
HL4379,Televisão,2,Ruan,Gonçalves,2018-12-17,São Paulo,2500.0,False,5000.0,Ruan Gonçalves,63500.0,24,2018-12-23,2018-01-13,8,575,17,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-23,8,False,2018-12-31,0,False
HL1148,Câmera,5,Marina,Delgado,2018-03-26,São Paulo,2100.0,False,10500.0,Marina Delgado,111200.0,33,2018-12-20,2018-01-23,11,384,26,3,Mar,2018,5890500.0,5,556500.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-20,11,False,2018-12-31,0,False
HL4379,Televisão,4,Thiago,Miura,2018-02-09,São Paulo,2500.0,False,10000.0,Thiago Miura,96400.0,27,2018-12-11,2018-02-09,20,456,9,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-11,20,False,2018-12-31,0,False
HL1918,iPhone,4,Gustavo,Junior,2018-06-22,São Paulo,5300.0,False,21200.0,Gustavo Junior,127600.0,36,2018-12-06,2018-02-23,25,299,22,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-06,25,False,2018-12-31,0,False
HL8851,Notebook,3,Paula,Calbucci,2018-04-28,São Paulo,3500.0,False,10500.0,Paula Calbucci,167700.0,47,2018-10-23,2018-01-14,69,125,28,4,Abr,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-10-23,69,False,2018-12-31,0,False
HL2714,Tablet,3,Philipe,Morete,2018-05-09,São Paulo,1600.0,False,4800.0,Philipe Morete,159200.0,53,2018-12-26,2018-01-04,5,154,9,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-26,5,False,2018-12-31,0,False
HL1148,Câmera,2,Julia,Leig,2018-09-21,São Paulo,2100.0,False,4200.0,Julia Leig,200500.0,56,2018-12-17,2018-01-21,14,47,21,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-17,14,False,2018-12-31,0,False
HL7348,SmartWatch,1,Matheus,Tostes,2018-05-17,São Paulo,1400.0,False,1400.0,Matheus Tostes,101200.0,38,2018-11-21,2018-01-25,40,434,17,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-11-21,40,False,2018-12-31,0,False
HL1918,iPhone,1,Jonas,Gomes,2018-09-13,São Paulo,5300.0,False,5300.0,Jonas Gomes,70100.0,19,2018-11-29,2018-01-08,32,558,13,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-29,32,False,2018-12-31,0,False
HL9962,Android,3,Rebeca,Reis,2018-09-13,São Paulo,3400.0,False,10200.0,Rebeca Reis,139400.0,40,2018-12-28,2018-03-17,3,246,13,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-28,3,False,2018-12-31,0,False
HL1148,Câmera,1,Ana,Soledade,2018-08-01,São Paulo,2100.0,False,2100.0,Ana Soledade,147500.0,46,2018-11-25,2018-01-23,36,201,1,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-25,36,False,2018-12-31,0,False
HL9962,Android,1,Joyce,Medina,2018-01-01,São Paulo,3400.0,False,3400.0,Joyce Medina,116500.0,32,2018-10-24,2018-01-01,68,358,1,1,Jan,2018,10822200.0,4,935000.0,4,0.10896349659432437,0.8516293376426582,B,2018-10-24,68,False,2018-12-31,0,False
HL4379,Televisão,2,Khaio,Mesquita,2018-12-11,São Paulo,2500.0,False,5000.0,Khaio Mesquita,89400.0,28,2018-12-11,2018-01-15,20,483,11,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-11,20,False,2018-12-31,0,False
HL1918,iPhone,4,Giselia,Thiele,2018-11-08,São Paulo,5300.0,False,21200.0,Giselia Thiele,163100.0,44,2018-12-22,2018-02-09,9,141,8,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-22,9,False,2018-12-31,0,False
HL9962,Android,3,João,Monteiro,2018-12-10,São Paulo,3400.0,False,10200.0,João Monteiro,165400.0,55,2018-12-10,2018-02-02,21,133,10,12,Dez,2018,10822200.0,4,918000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-10,21,False,2018-12-31,0,False
HL4379,Televisão,2,Fernanda,Rubim,2018-06-02,São Paulo,2500.0,False,5000.0,Fernanda Rubim,146100.0,45,2018-12-06,2018-01-04,25,211,2,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-06,25,False,2018-12-31,0,False
HL4379,Televisão,4,Luiza,Cavalcanti,2018-01-16,São Paulo,2500.0,False,10000.0,Luiza Cavalcanti,120900.0,43,2018-12-28,2018-01-13,3,333,16,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL4379,Televisão,5,Paula,Isbelle,2018-04-19,São Paulo,2500.0,False,12500.0,Paula Isbelle,74500.0,26,2018-12-27,2018-03-04,4,546,19,4,Abr,2018,14827500.0,2,1107500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL4379,Televisão,2,Lucas,Fontoura,2018-06-30,São Paulo,2500.0,False,5000.0,Lucas Fontoura,125500.0,35,2018-12-13,2018-01-13,18,309,30,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-13,18,False,2018-12-31,0,False
HL1148,Câmera,3,Gabriella,Sagrillo,2018-09-20,São Paulo,2100.0,False,6300.0,Gabriella Sagrillo,213200.0,61,2018-12-08,2018-01-13,23,31,20,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-08,23,False,2018-12-31,0,False
HL1918,iPhone,3,Isabela,Chagas,2018-11-27,São Paulo,5300.0,False,15900.0,Isabela Chagas,65100.0,22,2018-11-27,2018-04-09,34,573,27,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-27,34,False,2018-12-31,0,False
HL9962,Android,1,Larissa,Jesus,2018-07-14,São Paulo,3400.0,False,3400.0,Larissa Jesus,246900.0,64,2018-12-21,2018-01-10,10,11,14,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,3,Bruno,Ferreira,2018-01-13,São Paulo,2500.0,False,7500.0,Bruno Ferreira,81200.0,30,2018-12-17,2018-01-13,14,516,13,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-17,14,False,2018-12-31,0,False
HL9962,Android,4,João,Costa,2018-05-13,São Paulo,3400.0,False,13600.0,João Costa,122000.0,37,2018-12-10,2018-01-28,21,325,13,5,Mai,2018,10822200.0,4,907800.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-10,21,False,2018-12-31,0,False
HL1918,iPhone,1,Matheus,Gomes,2018-03-28,São Paulo,5300.0,False,5300.0,Matheus Gomes,332500.0,107,2018-12-21,2018-01-18,10,3,28,3,Mar,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,3,Gabriel,Assis,2018-10-21,São Paulo,2500.0,False,7500.0,Gabriel Assis,230500.0,59,2018-12-28,2018-01-11,3,22,21,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,2,Paula,Calbucci,2018-05-06,São Paulo,3400.0,False,6800.0,Paula Calbucci,167700.0,47,2018-10-23,2018-01-14,69,125,6,5,Mai,2018,10822200.0,4,907800.0,4,0.10896349659432437,0.8516293376426582,B,2018-10-23,69,False,2018-12-31,0,False
HL9962,Android,5,Bruna,Brandao,2018-10-02,São Paulo,3400.0,False,17000.0,Bruna Brandao,128800.0,38,2018-12-30,2018-01-18,1,297,2,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-30,1,False,2018-12-31,0,False
HL2714,Tablet,4,Maria,Junior,2018-12-16,São Paulo,1600.0,False,6400.0,Maria Junior,203500.0,64,2018-12-26,2018-01-12,5,41,16,12,Dez,2018,4673600.0,6,440000.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-26,5,False,2018-12-31,0,False
HL9962,Android,4,Carlos,Azevedo,2018-10-10,São Paulo,3400.0,False,13600.0,Carlos Azevedo,144800.0,48,2018-12-11,2018-02-13,20,215,10,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-11,20,False,2018-12-31,0,False
HL4379,Televisão,3,Alon,Guedes,2018-02-19,São Paulo,2500.0,False,7500.0,Alon Guedes,32300.0,12,2018-09-14,2018-02-19,108,624,19,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-09-14,108,True,2018-12-31,0,False
HL7348,SmartWatch,4,Pedro,Pereira,2018-05-12,São Paulo,1400.0,False,5600.0,Pedro Pereira,122500.0,35,2018-11-11,2018-04-09,50,322,12,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-11-11,50,False,2018-12-31,0,False
HL2714,Tablet,1,Pedro,Conceição,2018-08-11,São Paulo,1600.0,False,1600.0,Pedro Conceição,143000.0,42,2018-12-22,2018-02-09,9,225,11,8,Ago,2018,4673600.0,6,342400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-22,9,False,2018-12-31,0,False
HL1918,iPhone,4,José,Carvalho,2018-02-27,São Paulo,5300.0,False,21200.0,José Carvalho,143800.0,34,2018-11-03,2018-01-24,58,220,27,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-03,58,False,2018-12-31,0,False
HL2714,Tablet,3,Chan,Santos,2018-06-25,São Paulo,1600.0,False,4800.0,Chan Santos,99000.0,36,2018-11-28,2018-01-03,33,446,25,6,Jun,2018,4673600.0,6,390400.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-28,33,False,2018-12-31,0,False
HL1918,iPhone,4,João,Abraçado,2018-04-15,São Paulo,5300.0,False,21200.0,João Abraçado,122200.0,36,2018-10-13,2018-04-15,79,323,15,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-10-13,79,False,2018-12-31,0,False
HL1918,iPhone,5,Marcela,Medeiros,2018-01-16,São Paulo,5300.0,False,26500.0,Marcela Medeiros,127100.0,33,2018-12-01,2018-01-16,30,302,16,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-01,30,False,2018-12-31,0,False
HL4379,Televisão,3,Eduardo,Vargas,2018-07-24,São Paulo,2500.0,False,7500.0,Eduardo Vargas,143700.0,47,2018-12-21,2018-01-08,10,221,24,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-21,10,False,2018-12-31,0,False
HL1918,iPhone,5,Luísa,Fonseca,2018-04-14,São Paulo,5300.0,False,26500.0,Luísa Fonseca,186300.0,43,2018-12-20,2018-01-08,11,80,14,4,Abr,2018,47562200.0,1,3699400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-20,11,False,2018-12-31,0,False
HL1918,iPhone,4,Juliana,Hollander,2018-07-23,São Paulo,5300.0,False,21200.0,Juliana Hollander,127400.0,30,2018-12-26,2018-03-09,5,300,23,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-26,5,False,2018-12-31,0,False
HL2714,Tablet,1,David,Vasconcelos,2018-04-17,São Paulo,1600.0,False,1600.0,David Vasconcelos,139100.0,42,2018-12-30,2018-01-29,1,247,17,4,Abr,2018,4673600.0,6,428800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-30,1,False,2018-12-31,0,False
HL1148,Câmera,4,Lucas,Costa,2018-10-01,São Paulo,2100.0,False,8400.0,Lucas Costa,118100.0,41,2018-12-24,2018-01-05,7,348,1,10,Out,2018,5890500.0,5,434700.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,2,Amanda,Roberto,2018-08-26,São Paulo,5300.0,False,10600.0,Amanda Roberto,70900.0,24,2018-11-29,2018-01-08,32,556,26,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-29,32,False,2018-12-31,0,False
HL7348,SmartWatch,3,Alessandra,Martins,2018-01-28,São Paulo,1400.0,False,4200.0,Alessandra Martins,73800.0,24,2018-12-24,2018-01-28,7,549,28,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,2,Lívia,Marques,2018-11-13,São Paulo,5300.0,False,10600.0,Lívia Marques,242200.0,60,2018-12-27,2018-01-01,4,14,13,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-27,4,False,2018-12-31,0,False
HL8851,Notebook,1,Jônatas,Tanaka,2018-09-23,São Paulo,3500.0,False,3500.0,Jônatas Tanaka,131200.0,35,2018-12-29,2018-01-12,2,286,23,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-29,2,False,2018-12-31,0,False
HL1918,iPhone,3,Marcela,Gasperi,2018-07-31,São Paulo,5300.0,False,15900.0,Marcela Gasperi,203100.0,56,2018-12-31,2018-01-12,0,42,31,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-31,0,False,2018-12-31,0,False
HL9962,Android,2,Ana,Soledade,2018-09-05,São Paulo,3400.0,False,6800.0,Ana Soledade,147500.0,46,2018-11-25,2018-01-23,36,201,5,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-11-25,36,False,2018-12-31,0,False
HL1918,iPhone,4,Giovana,Vilela,2018-06-07,São Paulo,5300.0,False,21200.0,Giovana Vilela,140200.0,40,2018-12-15,2018-01-25,16,242,7,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-15,16,False,2018-12-31,0,False
HL9962,Android,4,Victor,Oliveira,2018-07-19,São Paulo,3400.0,False,13600.0,Victor Oliveira,161600.0,41,2018-12-28,2018-01-30,3,150,19,7,Jul,2018,10822200.0,4,1084600.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,3,Yasmim,Verly,2018-10-07,São Paulo,3400.0,False,10200.0,Yasmim Verly,129500.0,44,2018-12-10,2018-03-09,21,294,7,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-10,21,False,2018-12-31,0,False
HL2714,Tablet,4,Daniel,Felippe,2018-12-11,São Paulo,1600.0,False,6400.0,Daniel Felippe,120500.0,37,2018-12-12,2018-01-03,19,335,11,12,Dez,2018,4673600.0,6,440000.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-12,19,False,2018-12-31,0,False
HL1148,Câmera,1,Luiz,Almeida,2018-09-04,São Paulo,2100.0,False,2100.0,Luiz Almeida,196000.0,65,2018-12-29,2018-01-01,2,61,4,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-29,2,False,2018-12-31,0,False
HL9962,Android,4,Cláudio,Aragão,2018-05-22,São Paulo,3400.0,False,13600.0,Cláudio Aragão,147400.0,46,2018-11-03,2018-01-31,58,202,22,5,Mai,2018,10822200.0,4,907800.0,4,0.10896349659432437,0.8516293376426582,B,2018-11-03,58,False,2018-12-31,0,False
HL2714,Tablet,5,Bruno,Temporal,2018-11-06,São Paulo,1600.0,False,8000.0,Bruno Temporal,132400.0,35,2018-12-28,2018-01-03,3,278,6,11,Nov,2018,4673600.0,6,401600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,3,Viviane,Cunha,2018-08-31,São Paulo,5300.0,False,15900.0,Viviane Cunha,54100.0,16,2018-12-27,2018-03-08,4,590,31,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,1,Sthefeson,Barroso,2018-01-01,São Paulo,3400.0,False,3400.0,Sthefeson Barroso,118700.0,45,2018-12-15,2018-01-01,16,345,1,1,Jan,2018,10822200.0,4,935000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-15,16,False,2018-12-31,0,False
HL2714,Tablet,1,Raul,Silveira,2018-02-01,São Paulo,1600.0,False,1600.0,Raul Silveira,167800.0,50,2018-12-31,2018-01-01,0,124,1,2,Fev,2018,4673600.0,6,380800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-31,0,False,2018-12-31,0,False
HL1148,Câmera,5,Célio,Xavier,2018-04-17,São Paulo,2100.0,False,10500.0,Célio Xavier,164600.0,55,2018-12-30,2018-01-06,1,137,17,4,Abr,2018,5890500.0,5,453600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-30,1,False,2018-12-31,0,False
HL4379,Televisão,4,Natália,Appel,2018-12-02,São Paulo,2500.0,False,10000.0,Natália Appel,71800.0,19,2018-12-04,2018-04-30,27,553,2,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-04,27,False,2018-12-31,0,False
HL1148,Câmera,3,João,Guadagnino,2018-08-08,São Paulo,2100.0,False,6300.0,João Guadagnino,130300.0,47,2018-11-06,2018-01-08,55,291,8,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-06,55,False,2018-12-31,0,False
HL9962,Android,4,Felipe,Cavalcanti,2018-06-27,São Paulo,3400.0,False,13600.0,Felipe Cavalcanti,185700.0,58,2018-11-13,2018-02-26,48,82,27,6,Jun,2018,10822200.0,4,843200.0,4,0.10896349659432437,0.8516293376426582,B,2018-11-13,48,False,2018-12-31,0,False
HL1918,iPhone,4,Eric,Carvalho,2018-02-13,São Paulo,5300.0,False,21200.0,Eric Carvalho,201800.0,55,2018-12-26,2018-02-13,5,46,13,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-26,5,False,2018-12-31,0,False
HL8851,Notebook,3,Giovanna,Santos,2018-10-05,São Paulo,3500.0,False,10500.0,Giovanna Santos,162700.0,55,2018-12-26,2018-01-03,5,143,5,10,Out,2018,11371500.0,3,840000.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-26,5,False,2018-12-31,0,False
HL8851,Notebook,2,Pedro,Sena,2018-04-11,São Paulo,3500.0,False,7000.0,Pedro Sena,100800.0,31,2018-11-21,2018-01-27,40,438,11,4,Abr,2018,11371500.0,3,938000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-21,40,False,2018-12-31,0,False
HL9962,Android,5,Bárbara,Lima,2018-02-17,São Paulo,3400.0,False,17000.0,Bárbara Lima,187000.0,56,2018-11-14,2018-02-17,47,77,17,2,Fev,2018,10822200.0,4,877200.0,3,0.10896349659432437,0.8516293376426582,B,2018-11-14,47,False,2018-12-31,0,False
HL7348,SmartWatch,3,Dykson,Silva,2018-08-24,São Paulo,1400.0,False,4200.0,Dykson Silva,162500.0,56,2018-12-05,2018-01-01,26,145,24,8,Ago,2018,4172000.0,7,340200.0,7,0.04200584980794305,1.0,C,2018-12-05,26,False,2018-12-31,0,False
HL1918,iPhone,1,Rafael,Ramos,2018-12-25,São Paulo,5300.0,False,5300.0,Rafael Ramos,141800.0,40,2018-12-25,2018-01-10,6,231,25,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL1918,iPhone,3,Juliana,Guimarães,2018-09-30,São Paulo,5300.0,False,15900.0,Juliana Guimarães,217700.0,57,2018-12-31,2018-01-07,0,27,30,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,3,Gabriel,Almeida,2018-05-18,São Paulo,5300.0,False,15900.0,Gabriel Almeida,114800.0,42,2018-12-23,2018-02-22,8,366,18,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-23,8,False,2018-12-31,0,False
HL7348,SmartWatch,2,Lázaro,Nascimento,2018-02-11,São Paulo,1400.0,False,2800.0,Lázaro Nascimento,120800.0,43,2018-12-16,2018-01-09,15,334,11,2,Fev,2018,4172000.0,7,341600.0,7,0.04200584980794305,1.0,C,2018-12-16,15,False,2018-12-31,0,False
HL9962,Android,2,Eduardo,Peluzo,2018-03-29,São Paulo,3400.0,False,6800.0,Eduardo Peluzo,121300.0,36,2018-10-23,2018-02-13,69,331,29,3,Mar,2018,10822200.0,4,850000.0,4,0.10896349659432437,0.8516293376426582,B,2018-10-23,69,False,2018-12-31,0,False
HL4379,Televisão,5,Carolina,Silva,2018-10-20,São Paulo,2500.0,False,12500.0,Carolina Silva,95800.0,30,2018-12-03,2018-03-02,28,458,20,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-03,28,False,2018-12-31,0,False
HL1148,Câmera,3,Juliana,Silva,2018-10-04,São Paulo,2100.0,False,6300.0,Juliana Silva,237100.0,81,2018-12-28,2018-01-26,3,17,4,10,Out,2018,5890500.0,5,434700.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-28,3,False,2018-12-31,0,False
HL4379,Televisão,5,Maria,Mello,2018-03-03,São Paulo,2500.0,False,12500.0,Maria Mello,127200.0,38,2018-11-06,2018-01-03,55,301,3,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-06,55,False,2018-12-31,0,False
HL1148,Câmera,1,Marcela,Medeiros,2018-04-09,São Paulo,2100.0,False,2100.0,Marcela Medeiros,127100.0,33,2018-12-01,2018-01-16,30,302,9,4,Abr,2018,5890500.0,5,453600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-01,30,False,2018-12-31,0,False
HL4379,Televisão,2,Adriane,Gomes,2018-01-13,São Paulo,2500.0,False,5000.0,Adriane Gomes,139000.0,35,2018-09-23,2018-01-13,99,248,13,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-09-23,99,True,2018-12-31,0,False
